ACT composite score,SAT total score,parental level of education,parental income,high school gpa,college gpa,years to graduate
24,1692,some high school,43895,3.0,3.1,5
28,1986,bachelor's degree,66790,3.8,3.3,4
29,1956,high school,65185,3.7,3.4,4
29,2083,bachelor's degree,77277,3.9,3.4,4
30,2076,bachelor's degree,77017,4.0,3.4,6
26,1783,associate's degree,69988,3.3,3.1,5
31,2144,associate's degree,82797,4.0,3.5,6
25,1843,some high school,43392,3.2,3.0,6
26,1840,associate's degree,80325,3.3,3.4,4
30,2106,associate's degree,79514,4.0,3.8,3
30,1986,some high school,34960,3.7,3.3,5
31,2054,associate's degree,68867,4.0,3.3,5
23,1668,some high school,48812,3.0,3.3,4
33,2205,bachelor's degree,74698,4.0,3.1,5
24,1679,some high school,44361,3.0,2.8,7
32,2194,some college,57136,4.0,3.4,4
28,1981,some college,86665,3.8,3.4,6
26,1827,high school,70167,3.3,3.3,5
33,2056,some high school,65053,4.0,3.3,5
28,1925,some college,65530,3.8,3.4,4
30,2145,some college,66576,4.0,3.7,4
27,1838,associate's degree,103748,3.4,3.4,4
30,2073,some college,80406,4.0,3.5,4
24,1862,some college,71544,3.4,3.3,4
28,1993,associate's degree,80674,3.7,3.7,3
31,1963,associate's degree,81185,3.8,3.4,6
32,2075,associate's degree,34731,4.0,3.5,6
25,1823,some college,68865,3.4,3.5,3
29,2092,bachelor's degree,108553,3.9,3.7,7
30,2006,high school,82048,3.8,3.3,5
29,2079,associate's degree,75080,3.8,3.3,6
28,1934,some high school,72562,3.7,3.2,7
27,1956,bachelor's degree,76954,3.7,3.4,4
28,1928,some high school,56042,3.8,3.7,3
31,2012,some high school,48926,3.8,3.5,4
26,1940,some college,99700,3.8,3.1,5
30,2098,some college,86928,3.9,3.6,4
33,2198,bachelor's degree,72509,4.0,3.5,4
27,1974,some high school,25576,3.7,3.1,5
21,1747,some high school,50027,3.0,2.9,6
26,1816,some college,44236,3.5,3.0,5
27,1943,some college,70152,3.7,3.1,5
27,1823,high school,47702,3.3,3.2,5
28,1926,some high school,42386,3.7,3.1,5
30,2051,high school,62148,3.8,3.8,6
32,2121,associate's degree,66115,4.0,3.4,4
28,2005,associate's degree,79674,3.6,3.0,7
30,2021,high school,40445,3.7,3.3,5
28,1938,some college,65788,3.6,3.4,4
29,1989,high school,82637,3.7,3.7,3
30,2020,bachelor's degree,82853,3.9,3.5,4
33,2237,some college,72287,4.0,3.8,3
26,1900,some high school,59722,3.6,3.0,5
25,1904,master's degree,103798,3.5,3.6,4
30,2131,some college,48933,4.0,3.2,6
27,2028,high school,35693,3.6,2.9,6
30,2059,high school,50534,3.8,3.5,4
29,2016,master's degree,111996,3.8,3.8,4
30,2117,some college,58603,4.0,3.5,7
28,1956,associate's degree,67861,3.6,3.4,6
30,2079,some college,86429,3.9,3.7,4
26,1904,some high school,48627,3.5,3.2,5
27,1894,high school,70608,3.5,3.2,6
25,1923,high school,83757,3.6,3.4,4
24,1830,associate's degree,77701,3.2,3.5,3
24,1819,some high school,45135,3.2,3.1,7
28,2048,high school,70206,3.9,3.6,4
32,2115,some high school,64563,4.0,3.6,4
36,2369,master's degree,80781,4.0,3.6,4
34,2298,bachelor's degree,67509,4.0,3.9,3
28,1949,associate's degree,72894,3.7,3.0,5
30,2119,some college,38848,4.0,3.1,9
27,1874,associate's degree,84565,3.4,3.7,3
27,1916,bachelor's degree,94010,3.7,3.6,3
29,1999,some high school,68950,3.8,3.6,3
27,1935,some high school,45168,3.5,3.3,5
27,1911,high school,64432,3.6,3.6,3
29,1975,some college,63020,3.7,3.2,4
28,2029,bachelor's degree,70972,4.0,3.4,5
29,2038,associate's degree,51607,3.7,3.1,6
27,2000,associate's degree,54211,3.6,3.3,4
27,1717,high school,54026,3.2,3.2,4
29,1983,some high school,23646,3.8,3.0,7
29,2105,associate's degree,68603,3.9,3.4,7
23,1683,some high school,55074,3.0,3.0,7
29,1986,associate's degree,95808,4.0,3.5,4
27,1882,associate's degree,59640,3.5,3.0,6
30,2011,associate's degree,73557,3.8,3.6,3
28,2010,some college,66804,3.6,3.4,4
29,2146,associate's degree,54940,4.0,3.1,5
32,2198,some high school,32596,4.0,3.4,6
28,1997,some high school,43547,3.6,3.0,6
27,1857,high school,88822,3.5,3.5,4
31,1985,some college,70800,3.8,3.4,4
28,1864,associate's degree,53376,3.6,3.2,4
21,1738,associate's degree,60989,3.0,3.2,4
30,2113,some college,68762,4.0,3.7,4
32,2068,high school,63407,3.9,3.6,8
26,2003,associate's degree,81733,3.8,3.5,7
21,1676,some college,33745,3.0,3.1,6
28,1894,high school,54882,3.5,3.2,4
22,1678,some high school,46346,2.9,3.2,4
31,2057,some college,76820,4.0,3.8,4
28,1875,some college,77971,3.4,3.2,4
27,1997,associate's degree,85749,3.6,3.1,5
27,1817,some college,49041,3.5,3.3,5
29,2013,associate's degree,78887,3.7,3.4,6
33,2211,some college,64013,4.0,3.2,6
26,1890,associate's degree,57734,3.4,3.2,4
28,1976,some high school,87332,3.8,3.5,8
32,2186,some high school,44701,4.0,3.5,8
26,1843,high school,64319,3.3,3.5,3
29,2047,master's degree,92120,4.0,3.6,4
26,1944,some high school,34423,3.6,3.1,6
32,2135,high school,47806,4.0,3.4,8
21,1673,some high school,44162,2.8,2.6,8
28,1932,high school,54390,3.6,3.6,3
29,2065,some high school,55213,4.0,3.7,5
32,2121,some college,62328,4.0,3.6,4
31,2173,some high school,96925,4.0,3.7,4
25,1779,some college,97165,3.2,3.3,4
32,2197,high school,68431,4.0,3.3,5
33,2090,high school,42138,4.0,3.6,7
29,2044,some college,75079,3.8,3.5,4
28,1929,associate's degree,74595,3.7,3.0,5
25,1796,some high school,58572,3.3,3.1,6
27,1847,high school,47250,3.3,3.2,5
28,1879,some high school,28214,3.5,3.0,5
28,1904,associate's degree,73271,3.6,3.0,6
28,2017,associate's degree,66201,3.7,3.2,8
30,2032,high school,44195,3.9,3.3,5
30,2094,high school,42822,4.0,3.1,6
32,2184,some college,69901,4.0,3.6,4
32,2110,some college,68603,4.0,3.5,4
29,2025,associate's degree,74995,3.6,3.5,7
30,1926,high school,66756,3.8,3.4,7
35,2238,bachelor's degree,73949,4.0,3.9,5
28,1983,associate's degree,73244,3.8,3.3,4
30,2133,some college,55560,4.0,3.6,7
28,1951,some college,39401,3.7,3.1,5
29,2042,some college,79494,3.9,3.6,5
25,1778,some college,17818,3.4,3.0,5
28,1981,some college,42250,3.8,3.3,5
31,2225,bachelor's degree,87145,4.0,3.3,5
27,2012,high school,75996,3.7,3.5,4
27,1961,some college,66027,3.6,2.9,8
35,2282,associate's degree,62172,4.0,3.6,4
34,2214,some college,63358,4.0,3.6,4
32,2241,master's degree,93708,4.0,3.7,6
33,2154,associate's degree,63430,4.0,3.5,4
28,2026,associate's degree,75648,3.7,3.7,3
24,1730,high school,59579,3.2,3.5,5
26,1937,some college,70334,3.6,3.5,5
29,2044,associate's degree,101030,3.8,3.3,5
31,2081,some high school,51911,4.0,3.5,7
27,1899,some high school,55578,3.5,3.5,3
26,1829,associate's degree,69882,3.4,3.5,5
30,2136,master's degree,108159,4.0,3.7,4
28,2001,associate's degree,62965,3.7,3.1,5
27,1890,associate's degree,82965,3.5,3.4,6
31,2089,bachelor's degree,66287,4.0,3.7,3
27,1791,some college,65870,3.4,3.4,5
30,2109,some college,51851,4.0,3.3,5
23,1800,some high school,53302,3.0,3.2,8
28,2014,some college,55958,3.6,3.4,5
27,1972,high school,85871,3.6,3.5,6
26,1802,associate's degree,57486,3.2,3.2,4
31,2192,bachelor's degree,90676,4.0,3.5,6
27,1999,some college,56472,3.7,3.2,4
30,2028,some high school,36847,3.8,3.3,5
23,1858,high school,70182,3.2,3.2,4
24,1785,some high school,44562,3.1,3.0,6
24,1725,high school,65101,3.2,3.4,5
30,2140,master's degree,79673,4.0,3.2,5
31,2190,some college,75771,4.0,3.4,6
32,2206,some high school,43603,4.0,3.5,5
23,1722,some college,45502,3.1,2.6,7
28,2017,some college,75595,3.8,3.3,4
32,2150,some college,70890,4.0,3.4,6
31,2244,associate's degree,103012,4.0,3.6,9
29,1922,some high school,52895,3.7,3.1,5
30,2003,associate's degree,69081,3.8,3.4,4
27,1877,some college,81817,3.5,3.4,5
29,2019,associate's degree,81931,3.8,3.5,5
29,1927,some college,54095,3.7,3.3,4
30,2054,associate's degree,77957,4.0,3.4,4
30,1987,some college,75188,3.7,3.4,5
28,2008,high school,60185,3.7,3.5,5
31,2145,associate's degree,57028,3.9,3.1,5
35,2290,associate's degree,80665,4.0,3.9,4
29,1913,some high school,85405,3.6,3.7,3
32,2196,some college,63032,4.0,3.3,6
26,1946,associate's degree,51254,3.7,3.2,4
30,2095,bachelor's degree,85442,3.9,3.8,3
32,2045,high school,61540,4.0,3.6,4
28,1892,high school,59108,3.4,3.6,6
35,2324,master's degree,100169,4.0,3.9,5
33,2336,bachelor's degree,58607,4.0,3.5,4
21,1525,some high school,65975,2.6,2.8,6
30,2054,some high school,51695,3.9,3.2,6
27,1882,some high school,37124,3.4,3.2,6
29,1994,associate's degree,68698,3.7,3.6,4
31,2058,associate's degree,87095,4.0,3.3,5
27,2048,some college,79789,3.8,3.7,3
28,2058,some college,50441,3.9,3.4,8
24,1801,some college,75336,3.1,3.1,4
26,1773,high school,65522,3.2,3.3,4
33,2134,some high school,30455,4.0,3.6,5
30,2090,high school,42169,4.0,3.5,6
30,1972,some high school,42709,3.8,3.3,5
28,2020,associate's degree,75350,3.8,3.5,4
28,1985,associate's degree,68736,3.7,3.2,4
30,1988,some high school,45164,3.8,3.1,6
29,2088,associate's degree,65496,3.8,3.4,5
24,1820,some high school,72352,3.3,3.1,5
31,2080,master's degree,95748,4.0,3.8,3
27,1868,high school,42516,3.4,2.9,6
30,2033,high school,60422,4.0,3.3,8
31,2115,high school,33573,3.9,3.1,6
33,2279,master's degree,83989,4.0,3.8,3
28,1970,some college,60612,3.6,3.2,4
23,1758,some high school,67859,3.1,3.5,3
33,2184,some college,61199,4.0,3.5,5
23,1748,some college,53040,3.2,3.0,4
32,2107,master's degree,103567,4.0,4.0,4
24,1850,some high school,54209,3.2,3.3,4
26,1972,associate's degree,102128,3.6,3.3,5
30,2009,some college,56315,3.8,3.5,3
28,2088,bachelor's degree,96170,4.0,3.5,5
29,1986,some college,102534,3.9,3.2,7
28,2007,associate's degree,84700,3.8,3.2,8
30,1960,high school,54645,3.6,3.2,8
27,1955,high school,61783,3.6,3.3,7
31,2108,associate's degree,46016,4.0,3.2,6
30,1999,high school,52554,3.8,3.4,4
29,1992,high school,54746,3.6,3.2,7
29,2105,master's degree,107536,3.9,3.2,5
32,2069,high school,60375,3.9,3.7,7
31,2122,associate's degree,100451,4.0,3.6,7
29,2183,bachelor's degree,61903,4.0,3.2,5
31,2116,some college,57344,4.0,3.3,4
29,1933,some high school,81189,3.6,3.2,5
31,2221,bachelor's degree,81557,4.0,3.6,8
27,1847,high school,37505,3.3,2.6,7
29,1945,some college,64839,3.5,2.9,5
32,2047,associate's degree,98224,4.0,3.6,4
29,1986,high school,31856,3.8,3.4,4
26,1977,some college,73466,3.8,3.3,5
28,1903,associate's degree,98709,3.5,3.2,5
28,1946,some high school,49079,3.7,3.4,4
29,1971,associate's degree,65265,3.8,3.3,4
30,2075,some college,45385,4.0,3.4,5
26,1906,associate's degree,91246,3.5,3.4,4
29,2097,some college,33774,4.0,3.1,6
30,2206,some college,58945,4.0,3.4,4
24,1812,some high school,60362,3.3,3.3,4
27,1783,high school,89781,3.3,3.6,3
29,2088,bachelor's degree,96934,4.0,3.4,5
24,1789,some high school,36619,3.1,3.1,6
25,1796,some college,60533,3.2,3.4,5
30,2128,bachelor's degree,59871,4.0,3.4,4
29,1980,some college,74182,3.7,3.4,6
26,2046,bachelor's degree,75443,3.8,3.3,6
29,1961,some high school,75348,3.6,3.3,5
27,1870,high school,64154,3.5,3.5,4
24,1734,some high school,55525,3.1,3.1,4
32,2139,some college,60690,4.0,3.5,6
33,2292,associate's degree,69919,4.0,3.6,6
27,1950,high school,43602,3.5,3.4,5
26,1865,some college,49808,3.6,3.1,5
29,2026,some college,62352,3.9,3.1,5
27,1933,some high school,43493,3.6,3.2,5
32,2034,associate's degree,58190,4.0,3.6,5
28,1937,master's degree,57982,3.8,3.6,5
29,2097,bachelor's degree,113552,4.0,3.6,4
27,2052,associate's degree,100725,3.9,3.5,4
28,1868,some college,60705,3.5,3.4,7
34,2209,associate's degree,64810,4.0,3.7,4
25,1740,high school,60851,3.1,3.2,5
32,2183,associate's degree,77233,4.0,3.9,5
26,1931,some college,68335,3.4,3.5,3
29,2003,some high school,16703,3.7,3.2,5
25,1895,some college,64889,3.4,2.9,5
29,1898,high school,50433,3.5,3.5,3
23,1713,associate's degree,98420,3.2,3.2,5
29,2037,some high school,41185,3.9,3.5,4
31,2148,bachelor's degree,78876,4.0,3.5,4
24,1792,some high school,28501,3.3,3.0,5
26,2000,bachelor's degree,100200,3.7,3.3,7
29,1913,some college,45656,3.6,3.1,7
30,2093,bachelor's degree,59017,4.0,3.1,6
25,1827,some college,55984,3.4,3.0,5
25,1827,high school,36730,3.3,2.8,7
28,1986,some college,72626,3.9,3.3,5
28,1979,high school,77493,3.6,3.6,3
25,1849,some high school,56168,3.4,3.4,3
30,2007,high school,54890,3.9,3.5,5
28,1906,some college,80771,3.6,3.5,7
26,1920,some college,43545,3.5,3.2,5
27,2037,bachelor's degree,108658,3.7,3.5,5
24,1846,some high school,53322,3.4,3.3,4
29,1989,some college,64896,3.8,3.3,4
29,2055,high school,39284,3.8,3.3,5
30,2038,associate's degree,66942,4.0,3.4,5
28,2040,associate's degree,69790,3.8,3.1,6
24,1722,high school,69267,3.0,3.4,4
30,2060,master's degree,78108,4.0,3.3,7
27,1848,high school,66540,3.4,3.6,3
31,2113,high school,54907,4.0,3.5,4
26,1807,some college,46692,3.4,3.4,6
28,1890,some college,64701,3.6,3.3,7
29,1937,associate's degree,81088,3.6,3.3,4
28,2002,high school,91492,3.8,3.7,6
28,1978,associate's degree,99387,3.7,3.6,4
31,2124,high school,62597,4.0,3.6,4
27,1864,some high school,69152,3.5,3.3,4
33,2081,high school,72908,4.0,3.3,5
28,1990,some college,89132,3.6,3.5,4
29,1978,high school,71963,3.5,3.1,6
35,2170,high school,57944,4.0,3.4,5
28,2068,some high school,45334,3.8,3.2,5
31,2166,bachelor's degree,89338,4.0,3.7,6
30,1957,high school,46660,3.7,3.4,5
22,1681,high school,38832,2.9,2.8,6
30,2175,bachelor's degree,117437,4.0,3.6,4
28,1988,high school,43272,3.6,3.3,7
27,1953,high school,77598,3.5,3.1,5
26,1956,some high school,49217,3.5,3.2,7
29,2011,master's degree,90994,3.7,3.3,5
30,2042,high school,53847,3.8,3.1,7
29,2038,some college,96461,3.9,3.5,5
25,1757,high school,58254,3.2,3.2,4
27,1903,some high school,39065,3.5,3.0,8
31,2074,high school,80171,4.0,3.5,6
26,1827,some college,73913,3.4,3.2,4
29,2013,some college,61464,3.8,3.3,4
27,1945,bachelor's degree,72963,3.5,3.2,5
28,1920,high school,77774,3.6,3.4,4
28,2018,some college,59423,3.6,3.1,5
34,2212,associate's degree,81663,4.0,3.7,5
30,2091,some high school,10961,4.0,3.0,6
31,2105,associate's degree,58225,4.0,3.6,4
28,1874,some high school,25957,3.7,3.1,5
31,2040,high school,63379,3.9,3.6,4
29,2040,associate's degree,71326,3.9,3.4,4
34,2088,high school,62496,4.0,3.3,5
29,1984,high school,61817,3.7,3.6,6
25,1946,associate's degree,83578,3.5,3.5,4
30,2119,some high school,50609,4.0,3.7,3
27,1917,some high school,52668,3.6,3.0,5
31,2169,bachelor's degree,109313,4.0,3.9,3
26,1862,high school,34623,3.5,3.0,6
33,2290,bachelor's degree,81032,4.0,3.6,4
30,2000,high school,42127,3.6,3.2,5
31,2144,associate's degree,66864,4.0,3.2,6
29,2054,bachelor's degree,67042,3.8,3.6,3
29,2122,bachelor's degree,97953,4.0,3.6,5
29,2083,some college,64010,4.0,3.2,8
34,2231,master's degree,108145,4.0,3.9,3
27,1849,some high school,35203,3.4,3.3,4
32,2218,bachelor's degree,82936,4.0,3.5,5
29,2151,bachelor's degree,55969,4.0,3.3,6
28,2008,some college,69299,3.7,3.6,4
31,2260,master's degree,79364,4.0,3.5,8
29,1942,associate's degree,66024,3.7,3.1,5
31,2116,associate's degree,70204,4.0,3.8,3
30,1949,high school,42378,3.7,3.6,4
26,1945,some high school,65280,3.6,3.4,4
30,2202,associate's degree,72656,4.0,3.7,3
28,2019,some high school,36347,3.7,3.3,6
32,2256,bachelor's degree,96794,4.0,3.7,4
27,1969,some college,67188,3.8,3.6,5
31,2165,bachelor's degree,70631,4.0,3.5,5
27,1856,some college,93649,3.5,3.4,4
25,1905,associate's degree,106722,3.4,3.5,4
32,2135,bachelor's degree,67653,4.0,3.7,5
29,2024,bachelor's degree,70106,4.0,3.5,4
29,1909,high school,52034,3.5,3.2,4
32,2238,master's degree,88162,4.0,3.6,5
30,1899,high school,65699,3.6,3.6,3
30,2179,some college,59880,4.0,3.5,4
31,2172,associate's degree,82919,4.0,3.2,5
27,1878,high school,63735,3.5,3.3,5
27,1949,some college,106085,3.6,3.3,6
24,1808,some college,87843,3.2,3.4,5
29,2024,some high school,41686,3.8,3.1,6
27,1961,associate's degree,67030,3.6,3.4,6
27,2071,bachelor's degree,61262,3.9,3.4,5
29,2117,associate's degree,108266,3.9,3.9,7
27,2069,some college,40601,3.8,3.2,5
27,1979,bachelor's degree,83081,3.6,3.6,3
32,2132,associate's degree,27262,4.0,3.0,6
26,1813,some high school,31102,3.3,3.1,5
29,2023,high school,60119,3.8,3.2,5
27,2029,associate's degree,61050,3.9,3.3,4
26,1967,associate's degree,80657,3.8,3.7,3
29,1990,associate's degree,70886,3.7,3.4,4
31,2189,bachelor's degree,59610,4.0,3.4,4
25,1868,some college,79657,3.2,3.2,4
27,1889,master's degree,106639,3.6,3.3,5
26,1827,some college,63143,3.4,2.8,8
28,1934,some college,39591,3.6,3.4,4
27,1870,associate's degree,91589,3.5,3.3,8
33,2222,high school,58130,4.0,3.6,8
25,1811,some college,57512,3.4,3.2,5
29,2086,associate's degree,70517,4.0,3.5,4
30,2072,some college,61093,4.0,3.3,4
33,2226,high school,27692,4.0,3.5,5
26,1756,some high school,40326,3.3,3.4,4
25,1878,bachelor's degree,84906,3.6,3.4,5
27,1907,associate's degree,75731,3.5,3.1,7
28,1924,associate's degree,116251,3.6,3.6,4
29,1988,some high school,35097,3.8,3.6,4
27,1763,high school,68698,3.3,3.4,5
27,1893,some college,86331,3.6,3.5,4
22,1664,some college,76669,3.0,3.1,4
25,1755,some high school,56109,3.2,3.4,3
31,2079,associate's degree,62292,4.0,3.4,8
28,1971,some college,58641,3.7,3.6,3
29,1937,associate's degree,85905,3.7,3.1,8
28,1944,associate's degree,67721,3.6,3.4,6
21,1572,some high school,62736,2.8,3.4,3
24,1789,some high school,67832,3.1,3.3,4
26,1938,some high school,31401,3.4,3.0,6
29,1966,some college,76088,3.9,3.4,7
29,1970,high school,50614,3.8,3.3,4
27,1911,some college,71807,3.7,3.5,4
29,2005,associate's degree,56019,3.9,3.3,4
25,1790,some high school,35591,3.2,2.8,6
29,1984,high school,47258,3.6,3.6,4
27,1903,some high school,54059,3.5,3.3,4
24,1791,high school,56867,3.1,3.0,4
28,1972,some college,83251,3.8,3.1,7
29,1987,associate's degree,65619,3.8,3.2,5
28,2067,associate's degree,68248,4.0,3.6,5
27,2028,some college,50050,3.8,3.6,5
28,2095,associate's degree,56264,3.8,3.5,6
30,2082,associate's degree,45792,4.0,3.1,6
27,1859,some high school,56795,3.5,3.3,4
30,2043,high school,39768,3.9,3.7,4
25,1814,some college,84619,3.3,3.5,3
32,2159,some college,77963,4.0,3.5,4
28,2078,some college,80661,3.9,3.5,4
33,2146,high school,64216,4.0,3.5,6
29,2006,associate's degree,80027,3.7,3.4,5
29,2055,some high school,23067,3.8,3.4,4
30,2117,associate's degree,27253,4.0,3.3,5
26,1883,some high school,52388,3.5,3.6,3
30,2079,some high school,68310,4.0,3.4,6
32,2142,some high school,35541,4.0,3.5,5
27,1836,some high school,60489,3.5,3.0,7
28,2033,some college,73508,3.8,3.7,3
26,1838,high school,31083,3.3,3.2,7
30,2110,associate's degree,73538,4.0,3.5,5
24,1723,some high school,66985,3.0,3.3,3
28,1906,high school,53970,3.5,3.5,3
33,2147,some college,70268,4.0,3.5,5
29,2045,high school,59067,3.7,3.5,4
29,1905,some college,59779,3.5,3.0,6
30,2074,some high school,58849,3.9,3.2,5
31,2177,some college,67776,4.0,3.8,3
31,2115,associate's degree,79580,4.0,3.5,4
28,1930,master's degree,105187,3.7,3.5,5
33,2244,bachelor's degree,109030,4.0,3.7,5
26,1939,associate's degree,66790,3.5,3.4,4
30,2028,associate's degree,53169,3.9,3.4,6
29,1964,high school,61721,3.6,3.4,4
33,2228,associate's degree,43077,4.0,3.4,5
25,1916,some college,73748,3.5,3.5,3
29,2043,some college,57863,3.9,3.5,4
28,1977,some college,81612,3.8,3.4,4
27,2073,bachelor's degree,90759,4.0,3.4,4
31,2199,some college,70825,4.0,3.7,3
28,2106,associate's degree,59756,4.0,3.6,3
30,2080,master's degree,86102,4.0,3.4,4
25,1822,high school,52023,3.3,2.8,6
32,2211,associate's degree,67952,4.0,3.3,5
33,2260,bachelor's degree,96808,4.0,3.7,5
29,2063,master's degree,93026,4.0,3.4,5
33,2182,some high school,48510,4.0,3.7,5
32,2099,associate's degree,102088,4.0,3.6,4
28,2001,some high school,74244,3.6,3.6,3
32,2112,some college,82556,4.0,3.6,4
28,1976,some college,75159,3.7,3.2,5
26,1946,some college,84316,3.6,3.4,4
30,2185,master's degree,76521,4.0,3.4,4
30,2002,bachelor's degree,79298,3.8,3.5,4
27,1914,associate's degree,88766,3.7,3.4,4
31,2142,high school,34938,4.0,3.3,5
30,2127,associate's degree,69736,4.0,3.8,3
26,1923,some college,70179,3.4,3.3,4
32,2124,bachelor's degree,76499,4.0,3.6,4
27,1937,bachelor's degree,76342,3.7,3.5,3
29,1987,some college,84666,3.7,3.5,4
31,2142,associate's degree,83338,4.0,3.2,5
31,2115,high school,66217,4.0,3.5,5
30,2019,some college,61252,4.0,3.3,4
27,2025,some high school,57110,3.6,3.4,7
28,1973,high school,46842,3.7,3.4,5
26,1982,some college,81095,3.6,3.4,4
29,2000,some college,83817,3.8,3.2,5
27,1969,high school,64699,3.7,3.2,5
28,1949,associate's degree,48733,3.6,3.3,7
23,1752,some college,78379,3.2,3.3,5
32,2215,associate's degree,95789,4.0,3.6,6
24,1781,some college,63331,3.3,3.5,7
34,2363,master's degree,88001,4.0,3.3,5
25,1886,some college,59911,3.3,3.1,4
33,2322,associate's degree,77132,4.0,3.6,4
27,1924,some high school,34213,3.6,3.3,5
30,2002,high school,32916,3.8,3.1,5
30,2097,associate's degree,60124,4.0,3.4,8
34,2196,associate's degree,68627,4.0,3.3,9
27,1927,bachelor's degree,79956,3.6,3.0,6
31,2156,some high school,55048,4.0,3.2,6
26,1866,some high school,76632,3.4,3.4,4
25,1815,some high school,51705,3.2,3.4,3
30,2044,some college,56624,4.0,3.6,5
32,2180,associate's degree,53774,4.0,3.5,6
32,2218,bachelor's degree,71122,4.0,3.6,4
31,2132,associate's degree,74220,4.0,3.8,3
32,2113,associate's degree,76793,4.0,3.6,4
27,1884,some college,71033,3.7,3.3,8
26,1914,some college,56475,3.6,3.4,4
28,1877,some high school,68932,3.6,3.3,8
30,2195,some college,45320,4.0,3.6,4
32,2198,associate's degree,63765,4.0,3.5,4
29,1900,associate's degree,73082,3.6,3.3,4
30,2081,high school,42945,4.0,3.6,4
25,1821,some high school,33081,3.3,2.8,6
28,2069,some college,74657,3.8,3.4,7
31,2110,some high school,27113,4.0,3.3,6
26,1925,some college,55949,3.5,2.9,5
31,2157,some high school,43516,4.0,3.5,5
31,2121,some college,52059,4.0,3.3,4
27,1912,high school,44513,3.6,3.2,5
29,2067,associate's degree,68021,4.0,3.8,4
27,1964,associate's degree,66053,3.6,3.1,8
29,1978,associate's degree,54712,3.7,3.6,3
31,2204,master's degree,72374,4.0,3.8,3
28,2022,bachelor's degree,40881,3.8,3.2,6
28,1947,associate's degree,88771,3.8,3.6,5
34,2138,some high school,44868,4.0,3.4,6
30,2096,bachelor's degree,82212,4.0,3.5,7
29,1951,high school,30550,3.6,3.3,7
27,2018,associate's degree,73175,3.7,3.3,4
29,2098,master's degree,92352,3.9,3.4,5
27,1931,some college,41204,3.7,3.1,5
29,2003,associate's degree,45692,3.8,3.6,4
33,2286,some college,64238,4.0,3.6,4
24,1804,some college,49657,3.2,3.3,4
25,1740,some college,63461,3.2,3.2,5
33,2330,bachelor's degree,85548,4.0,3.7,5
31,2194,some college,59727,4.0,3.4,4
30,1956,some college,60016,3.8,3.3,4
26,1965,associate's degree,82653,3.6,3.3,8
30,2001,master's degree,110457,3.8,3.3,5
29,1982,high school,63338,3.8,3.4,4
26,1767,some high school,56796,3.2,3.1,4
32,2152,associate's degree,73191,4.0,3.5,4
29,2015,high school,102025,3.6,3.3,6
27,2013,some college,42787,3.8,3.2,5
31,2123,bachelor's degree,49413,4.0,3.4,5
25,1844,associate's degree,71722,3.3,3.3,5
27,1888,some high school,63876,3.5,3.6,4
23,1830,bachelor's degree,84035,3.3,3.6,5
28,1941,some college,44676,3.6,3.3,7
32,2105,associate's degree,81154,3.9,3.5,4
28,1912,some college,82538,3.7,3.4,5
36,2317,master's degree,109715,4.0,3.7,5
27,2102,associate's degree,65965,4.0,3.6,3
28,2000,high school,76063,3.7,3.4,7
29,1916,master's degree,114339,3.8,3.7,4
30,1974,high school,61257,3.8,3.2,5
26,1797,some college,66219,3.3,3.1,5
26,1930,bachelor's degree,69968,3.6,3.2,4
26,1954,some college,69277,3.6,3.7,7
31,2060,high school,51318,3.9,3.5,4
29,1945,high school,52148,3.7,3.2,5
33,2183,master's degree,89762,4.0,3.7,4
29,2016,some college,47264,3.7,3.4,5
29,2024,bachelor's degree,102928,3.9,3.2,5
28,2049,some high school,44594,3.9,3.0,8
32,2133,high school,48783,4.0,3.4,5
29,2013,high school,53765,3.9,3.3,4
23,1725,high school,61005,3.0,3.0,8
31,2071,associate's degree,89913,3.8,3.3,6
22,1582,some high school,20898,2.9,2.7,8
21,1668,high school,51621,2.9,3.4,3
28,1922,some high school,48489,3.7,3.1,5
32,2126,bachelor's degree,53114,4.0,3.4,4
28,2028,some college,65752,3.7,3.1,5
25,1828,high school,50304,3.4,3.4,5
27,1947,bachelor's degree,67986,3.6,3.0,8
28,2024,master's degree,73975,3.8,3.6,4
29,2159,master's degree,80463,4.0,3.7,4
30,2023,some high school,44756,3.8,3.3,9
30,2019,some college,59423,3.7,3.4,5
20,1606,some college,66616,2.6,3.1,5
28,1956,master's degree,108845,3.8,3.3,6
26,1828,high school,46186,3.4,3.0,6
30,2106,some college,55395,3.9,3.6,6
26,1857,some college,48444,3.5,3.2,6
26,1958,associate's degree,61659,3.5,3.5,4
27,1838,some high school,52792,3.4,3.1,6
22,1701,some college,71219,3.1,3.2,4
29,1950,some high school,38328,3.7,3.2,5
29,2121,master's degree,93794,4.0,3.5,4
28,2055,bachelor's degree,65323,3.9,3.3,4
28,1945,associate's degree,71801,3.6,3.4,4
28,1940,high school,58085,3.6,3.3,5
28,2018,some college,60645,3.6,3.6,3
33,2174,high school,54175,4.0,3.5,4
28,1878,some high school,56027,3.4,3.4,4
30,2084,bachelor's degree,115323,4.0,3.9,5
35,2400,master's degree,105855,4.0,4.0,6
28,2065,associate's degree,75022,3.9,3.5,5
29,1936,some college,87837,3.7,3.4,4
29,2043,high school,50560,3.8,3.1,5
29,2073,some high school,55432,3.8,3.1,6
